Time,Size1,Count1 (dM3),Size2,Count2 (dM3),Size3,Count3 (dM3),Size4,Count4 (dM3),Size5,Count5 (dM3),Size6,Count6 (dM3),AT (C),RH (%),Location,Seconds,A1Size,A2Size,Status
6/19/2026 19:40,0.3,5635817,0.5,910632,1,210526,2,161780,5,9537,10,5651,,,100,60,,,0
6/19/2026 19:41,0.3,5354291,0.5,852348,1,203814,2,141646,5,9184,10,7771,,,100,60,,,0
6/19/2026 19:42,0.3,5223595,0.5,821617,1,186153,2,128929,5,12716,10,3532,,,100,60,,,0
6/19/2026 19:43,0.3,4926881,0.5,730130,1,168491,2,116213,5,8477,10,2119,,,100,60,,,0
6/19/2026 19:44,0.3,4875662,0.5,1020134,1,301660,2,262098,5,14482,10,6358,,,100,60,,,0
6/19/2026 19:45,0.3,5152949,0.5,1134581,1,368774,2,378311,5,43447,10,18368,,,100,60,,,0
6/19/2026 19:46,0.3,5046626,0.5,822677,1,223949,2,174496,5,19780,10,4945,,,100,60,,,0
6/19/2026 19:47,0.3,4845284,0.5,761568,1,179441,2,132108,5,7771,10,1766,,,100,60,,,0
6/19/2026 19:48,0.3,4821971,0.5,733309,1,164606,2,123277,5,8830,10,4238,,,100,60,,,0
6/19/2026 19:49,0.3,4941716,0.5,742847,1,173790,2,116213,5,13069,10,4238,,,100,60,,,0
6/19/2026 19:50,0.3,5243376,0.5,765100,1,166019,2,125750,5,9537,10,4238,,,100,60,,,0
6/19/2026 19:51,0.3,5496291,0.5,850229,1,193571,2,160014,5,14129,10,3885,,,100,60,,,0
6/19/2026 19:52,0.3,5222183,0.5,848463,1,198869,2,166019,5,11656,10,1412,,,100,60,,,0
6/19/2026 19:53,0.3,5110914,0.5,1100317,1,324620,2,241963,5,12363,10,4945,,,100,60,,,0
6/19/2026 19:54,0.3,4826209,0.5,951253,1,296361,2,264924,5,30731,10,16955,,,100,60,,,0
6/19/2026 19:55,0.3,4861179,0.5,843164,1,234899,2,219357,5,21193,10,9537,,,100,60,,,0
6/19/2026 19:56,0.3,5385729,0.5,942069,1,238078,2,183327,5,21193,10,11303,,,100,60,,,0
6/19/2026 19:57,0.3,15406570,0.5,1810667,1,253267,2,171670,5,12363,10,6711,,,100,60,,,0
6/19/2026 19:58,0.3,15107735,0.5,1767220,1,245496,2,152596,5,14129,10,3885,,,100,60,,,0
6/19/2026 19:59,0.3,11337690,0.5,1646414,1,297068,2,255740,5,33203,10,9890,,,100,60,,,0
6/19/2026 20:00,0.3,8664782,0.5,1513246,1,332744,2,262451,5,25432,10,8830,,,100,60,,,0
6/19/2026 20:01,0.3,7138466,0.5,1372306,1,338043,2,352525,5,53338,10,35676,,,100,60,,,0
6/19/2026 20:02,0.3,6418933,0.5,1231720,1,386789,2,393500,5,50158,10,24726,,,100,60,,,0
6/19/2026 20:03,0.3,5780996,0.5,1104909,1,279406,2,284705,5,30377,10,14129,,,100,60,,,0
6/19/2026 20:04,0.3,5590250,0.5,1012009,1,282938,2,245849,5,33557,10,14129,,,100,60,,,0
6/19/2026 20:05,0.3,5332038,0.5,967149,1,268809,2,285411,5,40268,10,23666,,,100,60,,,0
6/19/2026 20:06,0.3,4220416,0.5,730130,1,216884,2,258919,5,39208,10,24726,,,100,60,,,0
6/19/2026 20:07,0.3,4014482,0.5,629106,1,211939,2,287177,5,45213,10,24726,,,100,60,,,0
6/19/2026 20:08,0.3,4475450,0.5,624161,1,206640,2,233839,5,30731,10,11303,,,100,60,,,0
6/19/2026 20:09,0.3,4119745,0.5,574002,1,183680,2,251501,5,32850,10,12716,,,100,60,,,0
6/19/2026 20:10,0.3,3784528,0.5,486047,1,139879,2,141999,5,20487,10,3532,,,100,60,,,0
6/19/2026 20:11,0.3,5607559,0.5,693747,1,220416,2,364535,5,107029,10,85128,,,100,60,,,0
6/19/2026 20:12,0.3,5768279,0.5,743200,1,275167,2,450017,5,121158,10,103496,,,100,60,,,0
6/19/2026 20:13,0.3,3305192,0.5,694454,1,321441,2,581420,5,136347,10,91487,,,100,60,,,0
6/19/2026 20:14,0.3,2785588,0.5,605439,1,271988,2,401271,5,75238,10,38502,,,100,60,,,0
6/19/2026 20:15,0.3,2599434,0.5,498410,1,200635,2,302366,5,54750,10,21547,,,100,60,,,0
6/19/2026 20:16,0.3,2567290,0.5,579653,1,261038,2,405510,5,75591,10,43094,,,100,60,,,0
6/19/2026 20:17,0.3,2558813,0.5,620628,1,285764,2,455669,5,86541,10,65701,,,100,60,,,0
6/19/2026 20:18,0.3,2669021,0.5,516425,1,219357,2,319321,5,54750,10,24373,,,100,60,,,0
6/19/2026 20:19,0.3,3261744,0.5,803249,1,465206,2,1214411,5,834687,10,1003885,,,100,60,,,0
6/19/2026 20:20,0.3,4920169,0.5,1898975,1,1186506,2,2679618,5,1203814,10,1867184,,,100,60,,,0
6/19/2026 20:21,0.3,4667961,0.5,909572,1,478276,2,1133874,5,499470,10,630519,,,100,60,,,0
6/19/2026 20:22,0.3,4719887,0.5,738608,1,328152,2,702225,5,226774,10,222536,,,100,60,,,0
6/19/2026 20:23,0.3,4891557,0.5,799364,1,287530,2,419992,5,102084,10,81949,,,100,60,,,0
6/19/2026 20:24,0.3,5263864,0.5,1036029,1,458142,2,753444,5,180501,10,155422,,,100,60,,,0
